run_index,architecture,load_multiplier,agent,is_critical,spawn_time,waiting_entry_time,wing_entry_time,triage_start_estimate,treatment_complete_time,home_time,service_seconds,time_to_triage_seconds,total_seconds
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 184[Untagged],False,1696.69,1710.468,2352.131,2365.392,2551.062,2566.693,185.67,668.7019999999998,870.0030000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 185[Untagged],False,1703.349,1720.3,2408.067,2422.987,2617.317,2633.507,194.33,719.6380000000001,930.1580000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 186[Untagged],False,1705.0,1720.3,2357.741,2411.774,2693.124,2715.917,281.35,706.7739999999999,1010.9169999999999
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 187[Untagged],False,1720.3,1742.649,2353.17,2372.1839999999997,2498.834,2522.521,126.65,651.8839999999998,802.2210000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 188[Untagged],False,1720.3,1743.177,2359.778,2409.172,2644.842,2666.446,235.67,688.8720000000001,946.146
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 189[Untagged],False,1730.011,1743.459,2407.732,2425.919,2663.169,2695.097,237.25,695.9079999999999,965.0860000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 190[Untagged],False,1739.166,1752.69,2403.199,2420.579,2577.969,2627.677,157.39,681.4130000000002,888.5110000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 191 Critical[critical],True,1739.166,1752.511,1782.106,1792.984,1994.444,2034.77,201.46,53.817999999999984,295.60400000000004
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 192[Untagged],False,1741.671,1754.84,2407.832,2425.3889999999997,2555.169,2576.595,129.78,683.7179999999996,834.9239999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 193[Untagged],False,1741.774,1755.744,2413.189,2425.188,2646.728,2665.079,221.54,683.4140000000002,923.3050000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 194[Untagged],False,1746.662,1761.313,2405.75,2421.382,2622.242,2646.491,200.86,674.72,899.829
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 195[Untagged],False,1748.354,1772.501,2482.823,2550.77,2789.44,2810.104,238.67,802.4159999999999,1061.7499999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 196[Untagged],False,1751.676,1765.529,2425.328,2451.779,2717.299,2741.054,265.52,700.1030000000001,989.3780000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 197 Critical[critical],True,1766.666,1784.332,1797.229,1830.776,2034.546,2066.566,203.77,64.11000000000013,299.89999999999986
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 198 Critical[critical],True,1768.345,1784.862,1824.127,1842.384,1995.254,2031.021,152.87,74.03899999999999,262.67599999999993
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 199[Untagged],False,1781.677,1795.625,2482.974,2496.689,2731.169,2749.679,234.48,715.012,968.0020000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 200[Untagged],False,1783.351,1797.403,2586.616,2594.375,2777.345,2795.445,182.97,811.0239999999999,1012.094
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 201[Untagged],False,1783.452,1797.422,2596.832,2613.1710000000003,2887.351,2921.29,274.18,829.7190000000003,1137.838
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 202[Untagged],False,1785.01,1799.884,2590.247,2607.774,2848.604,2868.291,240.83,822.7639999999999,1083.2810000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 203[Untagged],False,1793.353,1806.466,2596.94,2604.369,2860.389,2905.625,256.02,811.0160000000001,1112.272
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 204 Critical[critical],True,1795.016,1811.278,1828.952,1849.395,2121.605,2148.101,272.21,54.378999999999905,353.08500000000004
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 205 Critical[critical],True,1795.116,1807.659,1826.089,1843.186,2032.136,2062.633,188.95,48.069999999999936,267.5169999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 206[Untagged],False,1806.67,1823.517,2593.611,2609.839,2730.169,2750.01,120.33,803.1689999999999,943.3400000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 207[Untagged],False,1817.779,1831.878,2600.422,2614.785,2831.745,2854.452,216.96,797.0059999999999,1036.6730000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 208[Untagged],False,1818.39,1832.725,2598.063,2609.5769999999998,2898.397,2912.822,288.82,791.1869999999997,1094.432
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 209[Untagged],False,1823.352,1837.34,2771.007,2818.178,3063.598,3096.91,245.42,994.8259999999998,1273.5579999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 210[Untagged],False,1825.011,1839.604,2597.077,2614.183,2751.553,2772.903,137.37,789.172,947.8919999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 211[Untagged],False,1838.35,1852.031,2596.813,2611.759,2731.969,2752.518,120.21,773.4090000000001,914.1680000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 212[Untagged],False,1845.016,1859.201,2600.641,2694.1710000000003,2906.021,2931.235,211.85,849.1550000000002,1086.219
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 213[Untagged],False,1848.357,1861.219,2596.556,2610.572,2864.802,2912.304,254.23,762.2150000000001,1063.9470000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 214[Untagged],False,1851.663,1865.365,2599.488,2612.779,2734.119,2749.453,121.34,761.116,897.79
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 215[Untagged],False,1855.017,1940.738,2873.263,2891.308,3049.368,3098.959,158.06,1036.291,1243.9419999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 216[Untagged],False,1855.118,1878.485,2598.757,2612.1730000000002,2743.103,2773.96,130.93,757.0550000000003,918.8420000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 217 Critical[critical],True,1856.661,1870.626,1952.416,2001.992,2175.152,2189.896,173.16,145.3309999999999,333.2350000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 218 Critical[critical],True,1860.014,1917.78,1949.808,2001.773,2190.263,2208.146,188.49,141.75900000000001,348.1320000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 219 Critical[critical],True,1861.671,1874.93,1951.122,1992.391,2208.251,2225.982,215.86,130.72000000000003,364.3109999999999
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 220[Untagged],False,1863.351,1877.765,2599.148,2617.3810000000003,2777.081,2803.457,159.7,754.0300000000002,940.1059999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 221[Untagged],False,1873.353,1886.804,2601.091,2694.179,2833.069,2911.807,138.89,820.826,1038.4539999999997
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 222[Untagged],False,1886.663,1941.053,2716.273,2780.5820000000003,3018.342,3038.176,237.76,893.9190000000003,1151.513
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 223[Untagged],False,1888.348,1901.582,2605.899,2702.976,2872.366,2913.484,169.39,814.6280000000002,1025.136
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 224[Untagged],False,1893.36,1941.813,2774.402,2812.377,3097.007,3119.971,284.63,919.017,1226.611
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 225[Untagged],False,1903.352,1917.219,2717.16,2780.369,2943.139,2967.805,162.77,877.017,1064.4529999999997
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 226[Untagged],False,1903.441,1917.971,2714.84,2776.184,2919.054,2967.424,142.87,872.7430000000002,1063.983
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 227[Untagged],False,1905.006,1941.053,2692.707,2778.984,3026.524,3058.187,247.54,873.9779999999998,1153.1809999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 228[Untagged],False,1915.002,1928.926,2766.332,2783.378,2921.328,2973.25,137.95,868.3760000000002,1058.248
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 229[Untagged],False,1915.109,1927.943,2692.769,2782.571,3044.181,3098.055,261.61,867.462,1182.946
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 230[Untagged],False,1923.353,1941.43,2768.123,2780.982,2993.962,3024.773,212.98,857.6289999999999,1101.42
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 231[Untagged],False,1928.346,1942.206,2770.877,2812.3810000000003,2957.621,2977.021,145.24,884.0350000000003,1048.6750000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 232[Untagged],False,1930.012,1943.529,2775.488,2812.718,2965.368,2997.793,152.65,882.7059999999999,1067.7810000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 233[Untagged],False,1931.668,1946.92,2864.723,2874.973,3003.633,3022.156,128.66,943.3050000000001,1090.488
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 234[Untagged],False,1931.774,1946.345,2774.688,2813.783,2976.553,2994.19,162.77,882.009,1062.4160000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 235[Untagged],False,1933.357,1946.92,2774.595,2818.972,2943.012,2969.797,124.04,885.6150000000002,1036.44
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 236[Untagged],False,1936.678,1950.583,2804.43,2817.3740000000003,2982.324,3001.435,164.95,880.6960000000001,1064.7569999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 237[Untagged],False,1941.813,1954.979,2774.842,2813.5840000000003,2949.414,2975.573,135.83,871.7710000000002,1033.7599999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 238[Untagged],False,1945.011,1957.589,2776.568,2816.983,3032.543,3058.081,215.56,871.9720000000002,1113.0700000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 239[Untagged],False,1956.673,1969.243,2811.385,2818.571,2977.571,2998.694,159.0,861.8979999999999,1042.021
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 240 Critical[critical],True,1960.015,1973.771,2000.136,2017.3899999999999,2173.6,2193.995,156.21,57.37499999999977,233.9799999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 241[Untagged],False,1960.107,1974.367,2814.954,2835.1839999999997,3077.354,3095.114,242.17,875.0769999999998,1135.007
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 242 Critical[critical],True,1966.667,1986.5,2005.409,2017.5759999999998,2235.776,2255.266,218.2,50.90899999999988,288.59900000000016
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 243 Critical[critical],True,1968.361,1981.957,2000.034,2015.578,2270.658,2290.992,255.08,47.21699999999987,322.6310000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 244[Untagged],False,1968.461,1982.529,2811.424,2829.373,3028.683,3055.906,199.31,860.912,1087.445
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 245 Critical[critical],True,1971.669,1984.45,2000.757,2018.5919999999999,2313.122,2331.568,294.53,46.922999999999774,359.8990000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 246 Critical[critical],True,1973.354,1987.844,2004.027,2016.769,2292.319,2312.187,275.55,43.414999999999964,338.83299999999986
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 247 Critical[critical],True,1975.008,1992.554,2001.733,2018.975,2205.615,2237.043,186.64,43.96699999999987,262.0350000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 248[Untagged],False,1978.353,2062.459,2933.678,2955.779,3227.679,3245.768,271.9,977.4259999999999,1267.415
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 249[Untagged],False,1981.677,1996.919,2874.487,2886.781,3165.241,3182.222,278.46,905.104,1200.5450000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 250[Untagged],False,1986.5,2001.967,2872.04,2892.169,3038.989,3093.682,146.82,905.6689999999999,1107.1819999999998
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 251[Untagged],False,1993.349,2006.659,2930.493,2938.979,3124.649,3141.154,185.67,945.6299999999999,1147.805
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 252[Untagged],False,1998.347,2012.585,2875.029,2890.969,3183.039,3200.433,292.07,892.6220000000001,1202.086
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 253[Untagged],False,1998.458,2011.979,2875.989,2892.1710000000003,3073.621,3101.05,181.45,893.7130000000002,1102.592
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 254[Untagged],False,2010.051,2062.459,2933.56,2950.7729999999997,3238.133,3297.369,287.36,940.7219999999998,1287.3180000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 255[Untagged],False,2015.019,2028.313,2882.581,2902.5730000000003,3038.063,3103.0,135.49,887.5540000000003,1087.981
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 256[Untagged],False,2035.003,2049.748,2926.103,2941.9719999999998,3237.662,3287.26,295.69,906.9689999999998,1252.2570000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 257[Untagged],False,2038.351,2052.612,2993.023,3073.1760000000004,3199.646,3214.854,126.47,1034.8250000000003,1176.5029999999997
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 258[Untagged],False,2045.014,2058.982,2931.387,2945.183,3217.393,3235.801,272.21,900.1690000000001,1190.787
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 259 Critical[critical],True,2050.003,2066.655,2079.046,2151.37,2329.17,2383.44,177.8,101.36699999999973,333.4369999999999
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 260[Untagged],False,2051.682,2082.715,3058.081,3076.9770000000003,3236.677,3260.415,159.7,1025.2950000000005,1208.7330000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 261[Untagged],False,2062.459,2075.655,2950.052,3066.389,3253.309,3296.826,186.92,1003.9300000000003,1234.3670000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 262[Untagged],False,2062.459,2076.476,2951.172,3067.982,3277.042,3291.288,209.06,1005.5230000000001,1228.8290000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 263[Untagged],False,2066.679,2118.219,3060.967,3075.181,3329.041,3386.092,253.86,1008.502,1319.413
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 264 Critical[critical],True,2071.664,2086.949,2148.95,2167.981,2408.811,2445.283,240.83,96.31700000000001,373.6189999999997
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 265[Untagged],False,2075.022,2089.136,3063.926,3072.5710000000004,3215.751,3231.75,143.18,997.5490000000004,1156.728
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 266[Untagged],False,2081.667,2118.219,3067.638,3084.573,3278.413,3298.224,193.84,1002.906,1216.5570000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 267[Untagged],False,2086.669,2101.604,3060.982,3070.5389999999998,3248.769,3290.402,178.23,983.8699999999999,1203.7330000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 268[Untagged],False,2105.003,2120.221,3065.877,3080.0080000000003,3253.168,3292.425,173.16,975.0050000000001,1187.422
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 269[Untagged],False,2111.667,2125.431,3065.462,3076.772,3240.902,3298.497,164.13,965.105,1186.83
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 270[Untagged],False,2116.671,2137.472,3067.783,3085.678,3345.368,3386.877,259.69,969.0070000000001,1270.2060000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 271[Untagged],False,2121.682,2135.558,3066.497,3082.848,3258.368,3295.444,175.52,961.1660000000002,1173.7620000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 272[Untagged],False,2130.004,2174.235,3068.379,3105.378,3273.458,3302.196,168.08,975.3740000000003,1172.192
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 273[Untagged],False,2140.243,2154.52,3068.034,3084.177,3327.467,3350.415,243.29,943.9340000000002,1210.172
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 274[Untagged],False,2148.341,2162.857,3066.663,3079.771,3223.771,3239.487,144.0,931.4300000000003,1091.1460000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 275 Critical[critical],True,2161.675,2187.355,2259.63,2273.0389999999998,2513.169,2535.71,240.13,111.36399999999958,374.03499999999985
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 276[Untagged],False,2166.667,2181.111,3066.444,3084.568,3322.328,3393.175,237.76,917.9010000000003,1226.5080000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 277[Untagged],False,2175.006,2187.969,3066.379,3081.577,3308.257,3333.669,226.68,906.5710000000004,1158.663
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 278[Untagged],False,2181.665,2199.052,3066.764,3086.158,3256.368,3299.125,170.21,904.4929999999999,1117.46
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 279[Untagged],False,2185.006,2200.99,3066.18,3088.428,3307.968,3350.366,219.54,903.422,1165.3600000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 280[Untagged],False,2196.679,2210.966,3071.901,3103.9809999999998,3379.531,3398.967,275.55,907.3019999999997,1202.288
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 281[Untagged],False,2196.767,2211.743,3095.943,3125.9739999999997,3293.144,3315.772,167.17,929.2069999999999,1119.005
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 282[Untagged],False,2198.361,2213.962,3113.405,3133.773,3428.523,3448.367,294.75,935.4120000000003,1250.0060000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 283[Untagged],False,2200.99,2214.528,3119.317,3147.98,3280.52,3297.027,132.54,946.9900000000002,1096.0370000000003
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 284 Critical[critical],True,2206.66,2223.461,2232.928,2267.379,2415.169,2443.993,147.79,60.71900000000005,237.33300000000008
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 285[Untagged],False,2230.01,2243.51,3143.342,3151.572,3393.492,3410.935,241.92,921.5619999999999,1180.9249999999997
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 286[Untagged],False,2240.015,2255.708,3182.73,3211.3759999999997,3334.296,3381.317,122.92,971.3609999999999,1141.3020000000001
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 287[Untagged],False,2243.342,2256.629,3208.996,3221.968,3352.538,3385.264,130.57,978.6259999999997,1141.922
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 288[Untagged],False,2243.45,2267.809,3257.879,3275.374,3555.634,3571.821,280.26,1031.924,1328.371
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 289[Untagged],False,2251.671,2266.183,3246.173,3358.773,3588.333,3605.001,229.56,1107.1020000000003,1353.3300000000004
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 290[Untagged],False,2260.009,2288.864,3274.986,3366.779,3608.459,3633.168,241.68,1106.77,1373.159
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 291 Critical[critical],True,2265.01,2282.91,2345.102,2360.769,2558.769,2586.616,198.0,95.75899999999956,321.60599999999977
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 292[Untagged],False,2280.012,2295.396,3263.003,3364.17,3554.43,3573.536,190.26,1084.158,1293.524
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 293[Untagged],False,2293.35,2308.392,3260.415,3353.978,3498.948,3517.234,144.97,1060.6280000000002,1223.884
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 294[Untagged],False,2308.353,2335.763,3263.003,3366.381,3656.901,3674.681,290.52,1058.0279999999998,1366.328
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 295[Untagged],False,2323.365,2339.097,3341.431,3374.779,3512.489,3531.049,137.71,1051.4140000000002,1207.6840000000002
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 296 Critical[critical],True,2325.016,2339.097,2351.989,2364.178,2563.848,2588.77,199.67,39.16199999999981,263.7539999999999
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 297[Untagged],False,2339.097,2356.618,3346.043,3369.772,3604.562,3625.755,234.79,1030.6749999999997,1286.658
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 298[Untagged],False,2345.019,2358.793,3348.804,3364.977,3515.047,3543.296,150.07,1019.9580000000001,1198.277
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 299[Untagged],False,2345.102,2357.839,3344.839,3357.3720000000003,3582.802,3597.374,225.43,1012.2700000000004,1252.272
3,ProposedEnvironmentMediatedReplanner,2.0,Patient (5) Spawned 300 Critical[critical],True,2388.383,2401.294,2417.831,2430.587,2566.417,2627.199,135.83,42.20400000000018,238.81600000000026
4,FsmReactiveController,1.5,Patient (5) Spawned 1[Untagged],False,1.245,13.861,22.89,33.239000000000004,158.559,173.018,125.32,31.994000000000003,171.773
4,FsmReactiveController,1.5,Patient (5) Spawned 2 Critical[critical],True,3.758,16.287,25.223,43.73999999999998,234.45,242.621,190.71,39.98199999999998,238.863
4,FsmReactiveController,1.5,Patient (5) Spawned 3 Critical[critical],True,4.995,17.508,26.753,43.165000000000006,163.715,182.838,120.55,38.17000000000001,177.843
4,FsmReactiveController,1.5,Patient (5) Spawned 4[Untagged],False,13.763,26.58,35.548,46.80800000000002,184.848,199.507,138.04,33.04500000000002,185.744
4,FsmReactiveController,1.5,Patient (5) Spawned 5 Critical[critical],True,41.256,54.016,63.027,73.51999999999998,334.7,344.454,261.18,32.26399999999998,303.198
4,FsmReactiveController,1.5,Patient (5) Spawned 6 Critical[critical],True,52.506,65.104,75.077,83.28299999999999,233.933,240.645,150.65,30.776999999999987,188.139
4,FsmReactiveController,1.5,Patient (5) Spawned 7 Critical[critical],True,72.505,84.896,93.617,105.28800000000001,386.428,393.853,281.14,32.783000000000015,321.348
4,FsmReactiveController,1.5,Patient (5) Spawned 8[Untagged],False,72.585,85.351,94.787,105.84900000000002,349.139,362.288,243.29,33.264000000000024,289.70300000000003
4,FsmReactiveController,1.5,Patient (5) Spawned 9 Critical[critical],True,80.003,92.486,100.948,115.54599999999996,259.816,272.441,144.27,35.542999999999964,192.438
4,FsmReactiveController,1.5,Patient (5) Spawned 10[Untagged],False,100.009,112.449,121.548,140.022,352.452,360.586,212.43,40.01299999999999,260.577
4,FsmReactiveController,1.5,Patient (5) Spawned 11[Untagged],False,106.254,118.321,127.334,145.98700000000002,421.747,434.993,275.76,39.73300000000002,328.739
4,FsmReactiveController,1.5,Patient (5) Spawned 12 Critical[critical],True,121.257,133.612,142.605,156.74099999999999,432.681,444.339,275.94,35.48399999999998,323.082
4,FsmReactiveController,1.5,Patient (5) Spawned 13 Critical[critical],True,132.506,144.947,153.834,166.738,390.348,397.471,223.61,34.232,264.96500000000003
4,FsmReactiveController,1.5,Patient (5) Spawned 14[Untagged],False,142.513,154.797,163.828,189.64000000000001,431.81,440.291,242.17,47.12700000000001,297.778
4,FsmReactiveController,1.5,Patient (5) Spawned 15[Untagged],False,143.745,156.148,164.947,196.457,485.977,497.822,289.52,52.71199999999999,354.077
4,FsmReactiveController,1.5,Patient (5) Spawned 16[Untagged],False,145.017,157.69,182.856,194.43399999999997,355.044,365.72,160.61,49.41699999999997,220.70300000000003
4,FsmReactiveController,1.5,Patient (5) Spawned 17[Untagged],False,155.007,167.011,190.605,212.372,399.012,410.672,186.64,57.36500000000001,255.66500000000002
4,FsmReactiveController,1.5,Patient (5) Spawned 18[Untagged],False,156.257,168.543,199.527,219.37100000000004,371.321,380.656,151.95,63.11400000000003,224.399
4,FsmReactiveController,1.5,Patient (5) Spawned 19[Untagged],False,165.01,177.32,199.527,216.46399999999997,461.304,493.635,244.84,51.45399999999998,328.625
4,FsmReactiveController,1.5,Patient (5) Spawned 20[Untagged],False,173.751,186.102,199.527,218.73,353.64,362.489,134.91,44.978999999999985,188.73799999999997
4,FsmReactiveController,1.5,Patient (5) Spawned 21[Untagged],False,180.001,192.569,207.771,220.20599999999996,447.066,487.579,226.86,40.204999999999956,307.578
4,FsmReactiveController,1.5,Patient (5) Spawned 22[Untagged],False,216.267,228.787,242.642,256.115,386.685,393.481,130.57,39.84800000000001,177.214
4,FsmReactiveController,1.5,Patient (5) Spawned 23[Untagged],False,223.758,236.197,250.484,268.08,493.51,501.964,225.43,44.321999999999974,278.206
4,FsmReactiveController,1.5,Patient (5) Spawned 24[Untagged],False,235.011,247.537,256.678,285.352,443.412,487.236,158.06,50.34099999999998,252.225
4,FsmReactiveController,1.5,Patient (5) Spawned 25[Untagged],False,236.26,248.589,257.608,287.02000000000004,425.91,436.134,138.89,50.76000000000005,199.87400000000002
4,FsmReactiveController,1.5,Patient (5) Spawned 26[Untagged],False,236.328,254.283,272.48,288.27,477.95,489.642,189.68,51.94199999999998,253.314
4,FsmReactiveController,1.5,Patient (5) Spawned 27[Untagged],False,238.756,251.267,272.462,283.79499999999996,553.515,565.817,269.72,45.03899999999996,327.06100000000004
4,FsmReactiveController,1.5,Patient (5) Spawned 28[Untagged],False,247.514,260.102,281.175,292.00600000000003,554.346,565.513,262.34,44.49200000000002,317.999
4,FsmReactiveController,1.5,Patient (5) Spawned 29 Critical[critical],True,281.264,293.912,303.548,314.384,510.104,524.15,195.72,33.120000000000005,242.88599999999997
4,FsmReactiveController,1.5,Patient (5) Spawned 30[Untagged],False,287.509,300.079,309.348,333.325,625.005,638.119,291.68,45.815999999999974,350.61
4,FsmReactiveController,1.5,Patient (5) Spawned 31[Untagged],False,316.254,329.08,344.528,355.02700000000004,495.927,504.555,140.9,38.773000000000025,188.301
4,FsmReactiveController,1.5,Patient (5) Spawned 32[Untagged],False,320.005,332.841,344.528,372.58299999999997,535.353,549.652,162.77,52.577999999999975,229.64700000000005
4,FsmReactiveController,1.5,Patient (5) Spawned 33[Untagged],False,328.762,341.281,365.74,378.464,662.034,674.871,283.57,49.702,346.109
4,FsmReactiveController,1.5,Patient (5) Spawned 34[Untagged],False,338.762,351.355,380.674,395.499,592.099,601.716,196.6,56.73700000000002,262.954
4,FsmReactiveController,1.5,Patient (5) Spawned 35[Untagged],False,356.265,368.521,380.674,394.491,539.731,549.604,145.24,38.226,193.33900000000006
